16114029 1071 100 100 2500
16114030 1072 100 100 2500
16114031 1073 100 100 2500
16114032 1074 100 100 2500
16114033 1075 100 100 2500
16114036 1076 100 100 2500
16114047 1077 100 100 2500
16114048 1078 100 100 2500
16114049 1079 100 100 2500
16115001 1080 100 100 2500
16115002 1081 100 100 2500
16115004 1082 100 100 2500
16115005 1083 100 100 2500
16115006 1084 100 100 2500
16115007 1085 100 100 2500
16115008 1086 100 100 2500
16115009 1087 100 100 2500
16115010 1088 100 100 2500
16115011 1089 100 100 2500
16115012 1090 100 100 2500
16115018 1091 100 100 2500
16115019 1092 100 100 2500
16115021 1093 100 100 2500
16115022 1094 100 100 2500
16115029 1095 100 100 2500
16115030 1096 100 100 2500
16115032 1097 100 100 2500
16115033 1098 100 100 2500
16115034 1099 100 100 2500
16115036 1100 100 100 2500
16115037 1101 100 100 2500
16115039 1102 100 100 2500
16115040 1103 100 100 2500
16115041 1104 100 100 2500
16115042 1105 100 100 2500
16115044 1106 100 100 2500
16115045 1107 100 100 2500
16115046 1108 100 100 2500
16115047 1109 100 100 2500
16115048 1110 100 100 2500
16115054 1111 100 100 2500
16115055 1112 100 100 2500
16115056 1113 100 100 2500
16115057 1114 100 100 2500
16115058 1115 100 100 2500
16115059 1116 100 100 2500
16115060 1117 100 100 2500
16115061 1118 100 100 2500
16115062 1119 100 100 2500
16115063 1120 100 100 2500
16115064 1121 100 100 2500
16115065 1122 100 100 2500
16115066 1123 100 100 2500
16116001 1124 100 100 2500
16116002 1125 100 100 2500
16116008 1126 100 100 2500
16116009 1127 100 100 2500
16116010 1128 100 100 2500
16116011 1129 100 100 2500
16116012 1130 100 100 2500
16116013 1131 100 100 2500
16116014 1132 100 100 2500
16116016 1133 100 100 2500
16116017 1134 100 100 2500
16116019 1135 100 100 2500
16116020 1136 100 100 2500
16116021 1137 100 100 2500
16116022 1138 100 100 2500
16116023 1139 100 100 2500
16116024 1140 100 100 2500
16116025 1141 100 100 2500
16116033 1142 100 100 2500
16116034 1143 100 100 2500
16116035 1144 100 100 2500
16116036 1145 100 100 2500
16116037 1146 100 100 2500
16116038 1147 100 100 2500
16116039 1148 100 100 2500
16116040 1149 100 100 2500
16116041 1150 100 100 2500
16116042 1151 100 100 2500
16116043 1152 100 100 2500
16116044 1153 100 100 2500
16116045 1154 100 100 2500
16116046 1155 100 100 2500
16116047 1156 100 100 2500
16116048 1157 100 100 2500
16116049 1158 100 100 2500
16116053 1159 100 100 2500
16116054 1160 100 100 2500
16116055 1161 100 100 2500
16117001 1162 100 100 2500
16117002 1163 100 100 2500
16117003 1164 100 100 2500
16117004 1165 100 100 2500
16117005 1166 100 100 2500
16117006 1167 100 100 2500
16117007 1168 100 100 2500
16117012 1169 100 100 2500
16117013 1170 100 100 2500
16117014 1171 100 100 2500
16117017 1172 100 100 2500
16117018 1173 100 100 2500
16117019 1174 100 100 2500
